Unnamed: 0,no_of_dependents,income_annum,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,residential_assets_value_clean,total_assets,education_graduate,education_not graduate,self_employed_no,self_employed_yes,income_bin_high,income_bin_low,income_bin_mid,loan_bin_high,loan_bin_low,loan_bin_mid,loan_amount,loan_amount_log
-1.737390687471522,0.890157900251061,1.0885788640676028,0.20907989618515976,0.20869711711211267,0.6428970372464785,1.2813190222390474,1.130966873369078,0.6921220860886477,0.6379865386627617,1.1569212660805672,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28100000,17.151280169891162
-1.737216468777698,0.890157900251061,-0.9637467748182393,-1.1769504105920483,-0.008962133907795301,-0.44514806139814456,-0.21645743919769908,-1.0318288933903537,-0.7498148858121921,-0.4607644454315913,-0.8232455769026908,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5600000,15.53827733427679
-1.7368680313900502,0.29958774339669886,1.3716582625346156,-0.13742768050914225,1.1945654893787547,2.2438776823949955,1.7025686520181322,2.04390578999115,0.9375581664121948,2.2547201295444523,2.2668568912264457,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31500000,17.265498135541893
-1.7361711566147546,1.4807280571054233,1.159348713684356,-1.5234579872863503,1.0665306358376323,-0.5539525712626069,-0.2866657108275466,0.5440775698263176,0.13989090536066642,-0.5706395438410266,0.03135274480587314,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22000000,16.906553056777135
-1.7359969379209308,0.29958774339669886,-0.07912365460882455,-0.48393525720344427,-0.32904926776060117,0.3631140118807183,-0.918540155496174,0.44626268590252427,0.26260894552244,0.35545057132421376,0.17204880996520988,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11900000,16.29204904211537
-1.7358227192271067,-0.29098241345766335,-1.2114412484768755,-0.48393525720344427,0.1766884037268321,-0.7249310867639047,-0.5440960401369874,-0.9666189707744914,-1.2406870464592865,-0.7433004127701391,-1.0421061227061035,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3400000,15.039286283703994
-1.735648500533283,0.29958774339669886,-1.2468261732852521,1.2486026262680658,-0.17540744351125434,-0.6161265768994425,-1.0355539415459198,-1.0426972138263306,-1.0872894962570696,-0.6334253143607038,-1.1254815687264512,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6200000,15.64006001130563
-1.735300063145635,1.4807280571054233,-0.5391276771177202,0.9020950495737639,1.0665306358376323,-0.05656052616792202,-0.8951373982862249,-0.5318861533354097,-0.6270968456504186,-0.06835337968360809,-0.5835411695941911,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7700000,15.856731016694035
-1.7349516257579873,-0.8815525703120255,0.9470391648340966,-1.5234579872863503,0.3111249999450105,0.1921354963794204,1.4217355654987425,0.7397073376739044,1.2443532668166288,0.18278970239510114,0.9432716856534261,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18100000,16.71142255148467
-1.7347774070641633,-0.29098241345766335,1.4070431873429923,0.9020950495737639,1.0153166944211833,2.3215951894410396,1.632360380388285,1.7504611382197695,0.07853188527977964,2.333202342694049,1.9906757262840442,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24900000,17.030378401595577
-1.7342547509826916,1.4807280571054233,0.4870351423252009,1.2486026262680658,0.7912557007242194,1.684311631663475,-1.1291649703857165,0.14194971369516704,0.13989090536066642,1.6896481948673567,0.40133128652116606,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13400000,16.410765339548004
-1.7339063135950439,0.29958774339669886,-0.3268181282674607,-0.8304428338977463,0.09986749160215869,-0.7715615909915314,0.41541700547092836,-0.6731743190031112,-0.013506644841550567,-0.7903897406598971,-0.49495475819757173,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14600000,16.496532155171714
-1.7337320949012198,-0.8815525703120255,-0.07912365460882455,0.5555874728794618,0.08706400624804646,-0.3052565487152644,0.9302776640898099,0.3049745202348227,0.4773655158055438,-0.31949646176231733,0.3283777712533618,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19100000,16.765198945372877
-1.733557876207396,0.29958774339669886,0.13318589424143498,0.20907989618515976,-0.18821092886536658,-1.020257613538874,0.8132638780400642,0.39192108372263906,0.9989171864930817,-1.0415328227386063,0.19289267147029682,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20500000,16.835935492889124
-1.7333836575135722,-0.8815525703120255,1.5485828865764986,0.9020950495737639,-0.008962133907795301,-1.1290621234033362,1.2579162650290983,2.4786386074302316,2.0727000379086005,-1.1514079211480417,1.4383133963992407,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19100000,16.765198945372877
-1.7328610014321004,1.4807280571054233,-0.46835782750096705,-1.1769504105920483,0.16388491837271985,0.20767899778862928,-1.1759704848056147,-0.607964396387249,-0.47369929544820155,0.19848614502502046,-0.567908273465376,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7600000,15.843658936835498
-1.7326867827382766,-0.8815525703120255,1.159348713684356,0.20907989618515976,-0.04097084729307589,1.2490935922056257,2.264234825056912,1.848276022143563,0.9989171864930817,1.2501478012296154,1.975042830155229,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23000000,16.951004817371683
-1.7325125640444525,-0.29098241345766335,-0.008353804992071367,1.5951102029623678,-0.46988760665583573,0.0056134794689135774,0.9770831785097083,0.48973596764643246,-0.47369929544820155,-0.005567609163930782,0.3700654942635357,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19700000,16.796129244469636
-1.7323383453506287,1.4807280571054233,0.5578049919419541,0.20907989618515976,0.989709723712959,-0.9580836079020383,0.11118116174158921,0.1528180341311441,0.38532698568421364,-0.9787470522189291,-0.16145297411618093,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24500000,17.01418371633128
-1.7319899079629808,1.4807280571054233,1.4778130369597455,1.2486026262680658,1.1369498052852496,1.8552901471647727,1.2111107506091998,2.1417206739149433,1.1523147366952986,1.8623090637964692,2.1105279299382937,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30500000,17.233237274364523
-1.7316414705753331,0.890157900251061,0.13318589424143498,0.9020950495737639,0.8552731274947805,-1.160149126221754,-0.052638138728054944,0.4027894041586161,-0.04418615488199397,-0.17822847809304337,0.11472819082622085,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18200000,16.716932206992077
-1.7312930331876852,0.29958774339669886,1.5839678113848752,1.2486026262680658,0.035850064831597514,-0.41406105857972675,-0.7547208550265299,1.2613867186008025,1.336391796937959,-0.4293715601717526,0.5211834901754159,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30500000,17.233237274364523
-1.7309445958000373,0.29958774339669886,-0.64528245154285,1.5951102029623678,-0.4954945773640602,-0.8959096022652027,0.11118116174158921,-0.47754455115552447,-0.6270968456504186,-0.9159612816992517,-0.6148069618518216,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7500000,15.830413711839864
-1.7307703771062135,0.890157900251061,-0.4329729026925905,1.2486026262680658,0.7720504726930509,0.03670048228733138,0.41541700547092836,-0.1949682198201213,-0.657776355690862,0.025825276095907873,-0.10413235497719187,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12300000,16.325109901643454
-1.7304219397185656,0.29958774339669886,1.1239637888759795,-0.13742768050914225,0.3303302279761789,-0.19645203885080215,1.5855548659683865,1.0005470281373534,2.1340590579894876,-0.20962136335288203,1.1256554738229367,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29100000,17.186248766505983
-1.730073502330918,0.890157900251061,0.16857081904981158,-1.1769504105920483,0.7272382739536581,-0.2897130473060555,-0.4738877685071399,-0.3362563854878229,0.17057041540110984,-0.303800019132398,-0.3386257969094198,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12400000,16.333207111220425
-1.7295508462494462,1.4807280571054233,0.06241604462468181,-1.1769504105920483,-1.7758431127752836,-0.7249310867639047,1.070694207349505,-0.3253880650518458,-0.22826321512465436,-0.7433004127701391,-0.20314069712635477,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18600000,16.73867219244687
-1.7292024088617983,0.29958774339669886,0.23934066866656475,0.9020950495737639,0.45836508151730126,-0.538409069853398,1.0004859357196574,-0.24930982200000654,0.20124992544155323,-0.5549431012111072,-0.04681173583820283,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16700000,16.630919337267223
-1.7288539714741504,-0.29098241345766335,-1.1406713988601223,1.2486026262680658,0.04865355018570975,-1.0513446163572917,-0.6143043117668349,-1.0970388160062159,-1.1793280263783998,-1.072925707998445,-1.2192789454993425,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6500000,15.687312888712007
-1.7286797527803266,0.890157900251061,0.20395574385818818,0.9020950495737639,0.2150988597891688,1.0781150767043277,0.6260418203604708,-0.2167048606920754,0.41600649572465703,1.0774869323005027,0.46386287103642687,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14800000,16.51013780630191
-1.7285055340865028,-1.4721227271663877,1.3716582625346156,-0.48393525720344427,0.880880098203005,0.6584405386556874,0.8834721496699116,2.2286672374027594,1.8886229776659402,0.653682981292681,1.8030809727382617,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33500000,17.32705602664604
-1.728331315392679,-0.29098241345766335,1.1947336384927327,0.20907989618515976,-0.5595120041346213,1.5910506232082215,0.11118116174158921,1.120098552933101,1.2443532668166288,1.5954695390878406,1.3028282966161755,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29400000,17.196505266322514
-1.7281570966988549,-1.4721227271663877,-1.5652904965606413,0.5555874728794618,-0.156202215480086,-0.849279098037576,-1.0355539415459198,-1.357878506469665,-1.2406870464592865,-0.8688719538094938,-1.380818872163766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1400000,14.151983508870947
-1.7278086593112072,-1.4721227271663877,1.3008884129178624,-1.1769504105920483,1.0409236651294078,-0.6938440839454869,-1.082359455965818,2.0004325082472416,1.1216352266548553,-0.7119075275103005,0.6723014860872961,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31200000,17.25592868483099
-1.7274602219235593,0.29958774339669886,-0.5391276771177202,1.5951102029623678,-0.32264752508354505,0.3164835076530916,-1.1291649703857165,-0.4992811920274785,-0.504378805488645,0.30836124343445576,-0.4741108966924848,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8600000,15.967272877502799
-1.7272860032297355,0.29958774339669886,-0.7514372259679798,0.9020950495737639,0.31752674262206665,-0.3208000501244733,0.15798667616148754,-0.4232029489756392,-0.47369929544820155,-0.33519290439223665,-0.35946965841450673,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8200000,15.919644834185693
-1.7265891284544397,0.890157900251061,-1.1052864740517456,-0.8304428338977463,1.111342834577025,-0.35188705294289113,-0.5909015545568858,-1.1948536999300092,-0.6270968456504186,-0.3665857896520753,-0.9326758498043971,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8000000,15.894952224644102
-1.7264149097606158,-0.29098241345766335,1.6547376610016284,-0.13742768050914225,-0.14339873012597376,2.6013782148068,-1.199373242015564,0.9244687850855142,0.8148401262504212,2.615738310032597,1.1829760929619257,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37600000,17.442514634955867
-1.7258922536791441,0.890157900251061,-0.46835782750096705,-1.1769504105920483,1.156155033316418,0.2698530034254649,-0.3802767396673432,-0.1949682198201213,-0.07486566492243736,0.26127191554469775,-0.10413235497719187,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8900000,16.001561947061912
-1.7253695975976724,1.4807280571054233,-1.7068301957941476,-1.5234579872863503,-2.3263929830021097,-1.1290621234033362,-1.082359455965818,-1.5426399538812747,-1.3940845966615036,-1.1514079211480417,-1.5996794179671787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1100000,13.910821646859095
-1.7250211602100245,-0.29098241345766335,1.265503488109486,1.5951102029623678,1.264984658826372,1.1402890823411633,0.789861120830115,0.9027321442135601,0.722801596129091,1.14027270282018,1.1100225776941215,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25000000,17.034386422832473
-1.7248469415162007,0.890157900251061,1.513197961768122,0.20907989618515976,-0.649136401613407,2.88116124017256,2.357845853896709,2.33735044176253,0.6614425760482042,2.898274277371145,2.7202108789620865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29400000,17.196505266322514
-1.724324285434729,-0.29098241345766335,-1.7068301957941476,-1.5234579872863503,0.24710757317444937,-1.0979751205849184,-1.1525677275956656,-1.5643765947532289,-1.4554436167423903,-1.120015035888203,-1.6257342448485375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1100000,13.910821646859095
-1.724150066740905,-0.29098241345766335,-0.2914332034590841,1.5951102029623678,-0.29063881169826444,0.6273535358372696,-0.35687398245739405,-0.37972966723173107,-0.7804943958526356,0.6222900960328422,-0.18750780099753958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12900000,16.372737946851277
-1.723975848047081,0.890157900251061,-1.2468261732852521,0.20907989618515976,-0.1946126715424227,-1.0358011149480828,-0.8015263694464282,-1.1731170590580553,-0.9338919460548526,-1.0572292653685258,-1.2505447377569727,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4500000,15.319588176962746
-1.7236274106594334,0.29958774339669886,-0.3268181282674607,0.9020950495737639,1.1369498052852496,0.06778748510574918,-1.1291649703857165,0.19629131587505225,0.047852375239336234,0.057218161355746526,-0.13018718185855052,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9700000,16.08763654656639
-1.7234531919656095,0.890157900251061,1.3716582625346156,0.20907989618515976,0.6440156191519286,-1.0513446163572917,2.662081697626048,0.6418924537501111,2.042020527868157,-1.072925707998445,0.8911620318907089,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18100000,16.71142255148467
-1.7232789732717855,-1.4721227271663877,-0.8575920003931096,-0.8304428338977463,-0.4634858639787796,-0.9425401064928294,-0.5674987973469365,-0.5427544737713867,-0.9645714560952959,-0.9630506095890097,-0.8701442652891364,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10600000,16.176364653421913
-1.7231047545779616,-0.8815525703120255,1.6193527361932518,-1.5234579872863503,0.3559371986844034,1.9019206513923994,0.5792363059405725,0.5984191720062029,1.8272639575850536,1.9093983916862272,1.3601489157551647,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35900000,17.39624788131366
-1.7227563171903137,-1.4721227271663877,-1.7068301957941476,-0.48393525720344427,0.7336400166307143,-1.020257613538874,-1.1525677275956656,-1.5209033130093206,-1.4861231267828339,-1.0415328227386063,-1.5840465218383635,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1100000,13.910821646859095
-1.722233661108842,1.4807280571054233,0.7701145407922136,1.2486026262680658,1.380216027013382,1.8863771499831905,1.2813190222390474,0.4788676472104554,1.489789347140176,1.8937019490563078,1.3966256733890667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22100000,16.91108821173685
-1.7218852237211943,-1.4721227271663877,-0.64528245154285,0.20907989618515976,0.8552731274947805,-1.0513446163572917,0.20479219058138587,-0.7818575233628816,-0.504378805488645,-1.072925707998445,-0.7711359231399735,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10800000,16.195056784687036
-1.7215367863335465,-1.4721227271663877,-1.600675421369018,-0.8304428338977463,-0.10498827406363706,-0.9114531036744116,-1.058956698755869,-1.4556933903934584,-1.3020460665401734,-0.931657724329171,-1.4641943181841137,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1600000,14.285514812209815
-1.7211883489458986,-0.8815525703120255,1.4070431873429923,-1.5234579872863503,0.34313371333029113,-0.8026485938099492,-0.7313180978165806,0.9462054259574683,0.2932884555628834,-0.8217826259197358,0.06782950243977526,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32900000,17.308983246130737
-1.7206656928644268,-0.8815525703120255,1.1947336384927327,-0.13742768050914225,-0.597922460196958,-0.35188705294289113,0.2515977050012842,0.60928749244218,0.17057041540110984,-0.3665857896520753,0.25542425598555757,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32900000,17.308983246130737
-1.720491474170603,-1.4721227271663877,1.3716582625346156,1.2486026262680658,1.2905916295345965,3.0210527528554403,-1.199373242015564,0.6527607741860881,1.9499819977468271,3.0395422610404186,1.3862037426365232,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18700000,16.74403413530075
-1.7203172554767792,0.29958774339669886,0.6639597663670839,0.5555874728794618,0.3559371986844034,0.7517015471109408,1.2111107506091998,0.3593161224147079,1.6125073873019498,0.7478616370721969,0.9641155471585131,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19500000,16.785925074816024
-1.720143036782955,0.29958774339669886,-1.7422151206025243,0.9020950495737639,1.0089149517441274,-1.0824316191757095,-1.1759704848056147,-1.5643765947532289,-1.4861231267828339,-1.1043185932582837,-1.6309452102248092,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,600000,13.304686600863562
-1.7199688180891313,0.890157900251061,-1.6714452709857712,-0.13742768050914225,1.2521811734722597,-1.004714112129665,-1.082359455965818,-1.5317716334452978,-1.4554436167423903,-1.025836380108687,-1.5632026603332767,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,800000,13.592368256649284
-1.7194461620076595,0.29958774339669886,-1.6714452709857712,0.20907989618515976,1.264984658826372,-1.1135186219941273,-1.058956698755869,-1.4991666721373664,-1.4554436167423903,-1.1357114785181224,-1.578835556462092,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1200000,13.997832948091215
-1.7192719433138357,-1.4721227271663877,1.5485828865764986,0.5555874728794618,-0.6299311735822386,1.202463087977999,1.5855548659683865,2.065642430863104,2.594251708596138,1.2030584733398575,2.183481445206098,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20800000,16.85046359274847
-1.7185750685385401,0.29958774339669886,-1.2822110980936285,0.9020950495737639,0.34313371333029113,-0.8181920952191581,-1.0121511843359707,-1.1405120977501242,-1.117969006297513,-0.8374790685496551,-1.2401228070044292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5500000,15.520258832020865
-1.7182266311508922,-0.29098241345766335,-0.1852784290339543,-1.5234579872863503,0.7848539580471632,-1.1135186219941273,0.1813894333714367,-0.10802165633230496,0.35464747564377025,-1.1357114785181224,-0.3282038661568763,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16700000,16.630919337267223
-1.7178781937632444,0.29958774339669886,-0.7868221507763563,0.20907989618515976,-0.6363329162592948,-0.9891706107204561,-0.4738877685071399,-0.8035941642348358,-0.9645714560952959,-1.0101399374787676,-0.9899964689433862,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8500000,15.955576839107596
-1.7175297563755967,-0.29098241345766335,-0.9283618500098627,-0.13742768050914225,0.4071511401008523,-0.11873453180475763,-0.23986019640764825,-0.5862277555152948,-0.504378805488645,-0.1311391502032854,-0.46368896593994136,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9400000,16.056220353623207
-1.7173555376817726,0.890157900251061,-0.5391276771177202,-0.8304428338977463,1.4762421671692239,-0.9736271093112472,0.3218059766311317,-0.8144624846708128,-0.657776355690862,-0.9944434948488484,-0.76071399238743,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7500000,15.830413711839864
-1.7171813189879488,-1.4721227271663877,0.13318589424143498,1.2486026262680658,1.0601288931605763,-0.2897130473060555,-0.8951373982862249,-0.22757318112805244,0.2932884555628834,-0.303800019132398,-0.35946965841450673,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16700000,16.630919337267223
-1.716832881600301,-0.29098241345766335,1.2301185633011094,-0.8304428338977463,0.8872818408800611,0.3164835076530916,2.7088872120459464,1.0440203098812617,1.489789347140176,0.30836124343445576,1.4591572579043275,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32100000,17.284366619252893
-1.7164844442126532,0.29958774339669886,-1.3175960229020052,1.5951102029623678,0.6952295605683776,-0.7715615909915314,-0.9887484271260215,-1.0644338546982848,-1.0259304761761827,-0.7903897406598971,-1.167169291736625,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3200000,14.978661680269907
-1.7163102255188292,0.29958774339669886,-0.39758797788421385,0.20907989618515976,-0.5851189748428458,0.3631140118807183,-1.1759704848056147,-0.2601781424359836,-0.7804943958526356,0.35545057132421376,-0.40115738142468055,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11100000,16.22245575637265
-1.7161360068250053,-1.4721227271663877,-0.07912365460882455,0.9020950495737639,0.2919197719138422,1.1247455809319544,-0.9887484271260215,0.39192108372263906,-0.350981255286428,1.1245762601902607,0.28147908286691625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11900000,16.29204904211537
-1.7156133507435336,1.4807280571054233,1.336273337726239,-0.8304428338977463,0.6952295605683776,0.9693105668398654,0.08777840453164004,0.5984191720062029,1.0602762065739684,0.9676118338910675,0.8077865858703611,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28800000,17.175885979828397
-1.7154391320497098,-0.8815525703120255,0.4870351423252009,-1.5234579872863503,-2.287982526939773,1.3268110992516702,-0.7547208550265299,0.3484478019787309,-0.5350583155290883,1.3286300143792122,0.34922163275844875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20600000,16.840801682303496
-1.714916475968238,1.4807280571054233,-0.043738729800447955,-0.48393525720344427,0.24070583049739325,0.2698530034254649,-1.082359455965818,-0.09715333589632792,-0.10554517496288077,0.26127191554469775,-0.21877359325516996,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11200000,16.231424425551033
-1.714742257274414,-0.29098241345766335,-0.7514372259679798,0.20907989618515976,1.4506351964609994,-0.41406105857972675,-0.19305468198774992,-0.7057792803110423,-0.8725329259739658,-0.4293715601717526,-0.6721275809908106,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7700000,15.856731016694035
-1.7143938198867663,1.4807280571054233,-1.5652904965606413,1.5951102029623678,0.2599110585285616,-0.8959096022652027,-1.199373242015564,-1.3796151473416192,-1.3327255765806167,-0.9159612816992517,-1.458983352807842,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1300000,14.077875591662238
